PGC2471303;169.240833;54.494722;2942.334855;1733.349897
PGC2471751;169.261250;54.510278;2988.194598;1710.761932
PGC2473085;169.266250;54.554167;3102.219655;1725.398335
PGC34444;169.267083;54.920833;4042.826034;1908.635686
PGC2504850;169.270000;55.514167;5565.323147;2202.914891
PGC2483762;169.270833;54.893889;3974.811354;1889.549226
PGC34447;169.277083;54.916667;4035.035591;1891.799776
PGC34448;169.277083;54.923333;4052.132197;1895.156261
PGC2492708;169.279583;55.164167;4670.465731;2012.746913
PGC2472680;169.280000;54.540278;3070.616032;1697.953805
PGC2488942;169.281250;55.051667;4382.444033;1953.647677
PGC34452;169.284583;54.917222;4038.633085;1881.025169
PGC34453;169.287500;54.919722;4045.889419;1877.985967
PGC2451087;169.297083;53.797222;1169.711825;1297.797100
PGC2482570;169.316667;54.855000;3888.389768;1802.322105
PGC2483895;169.319167;54.898333;4000.232532;1820.516152
PGC2481311;169.341667;54.817500;3799.516791;1746.452815
PGC2447816;169.349583;53.680000;884.677281;1158.907249
PGC2474117;169.352917;54.589167;3217.345799;1614.234557
PGC2453055;169.370000;53.865000;1365.340176;1221.712109
PGC34475;169.380833;53.521667;487.880898;1031.069752
PGC2506135;169.382083;55.551667;5693.575725;2059.216235
PGC2515514;169.382500;55.821944;6386.709856;2195.753172
PGC2515816;169.383750;55.830556;6409.147516;2198.322805
PGC2444994;169.407500;53.578056;640.585963;1019.090451
PGC2465438;169.412083;54.297778;2487.688381;1378.174425
PGC2450195;169.424167;53.765278;1125.822299;1089.039932
PGC34505;169.431250;53.793333;1199.905644;1092.595033
PGC2471799;169.436250;54.511944;3043.919534;1451.110038
PGC2482379;169.444167;54.849444;3911.410203;1611.326691
PGC2472419;169.455000;54.531389;3099.314886;1433.125055
PGC2483751;169.455833;54.893333;4027.334891;1616.494757
PGC2503869;169.463333;55.487778;5553.221656;1908.793236
PGC34515;169.471250;54.646667;3399.616277;1467.819627
PGC2439149;169.476667;53.370556;129.287625;807.721009
PGC2467019;169.486667;54.350833;2645.890159;1293.723693
PGC34523;169.502917;53.441111;318.266998;803.698642
PGC2506142;169.510417;55.551667;5730.623746;1873.136611
PGC2447908;169.531667;53.683333;948.185806;884.089360
PGC2511533;169.532083;55.705833;6132.035308;1920.796896
PGC34528;169.535833;54.840833;3916.347385;1471.649033
PGC2473689;169.540000;54.574444;3234.903781;1328.806373
PGC2462962;169.542083;54.211389;2305.039107;1139.369411
PGC2462798;169.544583;54.205833;2291.550274;1132.770298
PGC2445350;169.545833;53.590833;715.313314;815.070503
PGC2462539;169.550417;54.196667;2269.807694;1119.318287
PGC2441024;169.557500;53.436111;322.117969;717.773441
PGC2507240;169.559167;55.582222;5823.092437;1818.169030
PGC2473300;169.563333;54.561389;3208.397390;1287.436018
PGC34553;169.571250;53.750000;1131.142851;858.299357
PGC2461383;169.572083;54.155000;2169.534124;1065.400949
PGC2503672;169.582917;55.482222;5573.754412;1732.297044
PGC34559;169.586667;53.752500;1142.243213;836.222099
PGC2478891;169.596667;54.742778;3683.126632;1331.365463
PGC2523221;169.600000;56.034722;6994.597531;1992.256449
PGC2457464;169.602083;54.020833;1834.730789;951.213069
